DATE;PNL
20160226;4944.73592529
20160428;26638.1932487
20160527;-7181.48303261
20160628;4720.23902435
20160729;-15213.1744537
20160826;16033.8229641
20160929;-883.321137619
20161028;2114.91074972
20161129;-14938.5805389
20161222;19706.547879
20170127;12861.7849251
20170228;-25643.428997
20170330;4928.57640724
20170428;-18982.7168442
20170526;-1813.093293
20170728;10260.069479
