Period 56: 2017-09-10 2018-02-02 2018-02-03 2018-02-09
Period 57: 2017-09-17 2018-02-09 2018-02-10 2018-02-16
Period 58: 2017-09-24 2018-02-16 2018-02-17 2018-02-23
Period 59: 2017-10-01 2018-02-23 2018-02-24 2018-03-02
Period 60: 2017-10-08 2018-03-02 2018-03-03 2018-03-09
Period 61: 2017-10-15 2018-03-09 2018-03-10 2018-03-16
Period 62: 2017-10-22 2018-03-16 2018-03-17 2018-03-23
Period 63: 2017-10-29 2018-03-23 2018-03-24 2018-03-30
Period 64: 2017-11-05 2018-03-30 2018-03-31 2018-04-06
Period 65: 2017-11-12 2018-04-06 2018-04-07 2018-04-13
Period 66: 2017-11-19 2018-04-13 2018-04-14 2018-04-20
Period 67: 2017-11-26 2018-04-20 2018-04-21 2018-04-27
Period 68: 2017-12-03 2018-04-27 2018-04-28 2018-05-04
Period 69: 2017-12-10 2018-05-04 2018-05-05 2018-05-11
Period 70: 2017-12-17 2018-05-11 2018-05-12 2018-05-18
Period 71: 2017-12-24 2018-05-18 2018-05-19 2018-05-25
Period 72: 2017-12-31 2018-05-25 2018-05-26 2018-06-01
Period 73: 2018-01-07 2018-06-01 2018-06-02 2018-06-08
Period 74: 2018-01-14 2018-06-08 2018-06-09 2018-06-15
Period 75: 2018-01-21 2018-06-15 2018-06-16 2018-06-22
Period 76: 2018-01-28 2018-06-22 2018-06-23 2018-06-29
Period 77: 2018-02-04 2018-06-29 2018-06-30 2018-07-06
Period 78: 2018-02-11 2018-07-06 2018-07-07 2018-07-13
Period 79: 2018-02-18 2018-07-13 2018-07-14 2018-07-20
Period 80: 2018-02-25 2018-07-20 2018-07-21 2018-07-27
Period 81: 2018-03-04 2018-07-27 2018-07-28 2018-08-03
Period 82: 2018-03-11 2018-08-03 2018-08-04 2018-08-10
Period 83: 2018-03-18 2018-08-10 2018-08-11 2018-08-17
Period 84: 2018-03-25 2018-08-17 2018-08-18 2018-08-24
Period 85: 2018-04-01 2018-08-24 2018-08-25 2018-08-31
Period 86: 2018-04-08 2018-08-31 2018-09-01 2018-09-07
Period 87: 2018-04-15 2018-09-07 2018-09-08 2018-09-14
Period 88: 2018-04-22 2018-09-14 2018-09-15 2018-09-21
Period 89: 2018-04-29 2018-09-21 2018-09-22 2018-09-28
Period 90: 2018-05-06 2018-09-28 2018-09-29 2018-10-05
Period 91: 2018-05-13 2018-10-05 2018-10-06 2018-10-12
Period 92: 2018-05-20 2018-10-12 2018-10-13 2018-10-19
Period 93: 2018-05-27 2018-10-19 2018-10-20 2018-10-26
Period 94: 2018-06-03 2018-10-26 2018-10-27 2018-11-02
Period 95: 2018-06-10 2018-11-02 2018-11-03 2018-11-09
Period 96: 2018-06-17 2018-11-09 2018-11-10 2018-11-16
Period 97: 2018-06-24 2018-11-16 2018-11-17 2018-11-23
Period 98: 2018-07-01 2018-11-23 2018-11-24 2018-11-30
Period 99: 2018-07-08 2018-11-30 2018-12-01 2018-12-07
Period 100: 2018-07-15 2018-12-07 2018-12-08 2018-12-14
Period 101: 2018-07-22 2018-12-14 2018-12-15 2018-12-21
Period 102: 2018-07-29 2018-12-21 2018-12-22 2018-12-28
Period 103: 2018-08-05 2018-12-28 2018-12-29 2019-01-04
Period 104: 2018-08-12 2019-01-04 2019-01-05 2019-01-11
Period 105: 2018-08-19 2019-01-11 2019-01-12 2019-01-18
Period 106: 2018-08-26 2019-01-18 2019-01-19 2019-01-25
Period 107: 2018-09-02 2019-01-25 2019-01-26 2019-02-01
Period 108: 2018-09-09 2019-02-01 2019-02-02 2019-02-08
Period 109: 2018-09-16 2019-02-08 2019-02-09 2019-02-15
Period 110: 2018-09-23 2019-02-15 2019-02-16 2019-02-22
Period 111: 2018-09-30 2019-02-22 2019-02-23 2019-03-01
Period 112: 2018-10-07 2019-03-01 2019-03-02 2019-03-08
Period 113: 2018-10-14 2019-03-08 2019-03-09 2019-03-15
Period 114: 2018-10-21 2019-03-15 2019-03-16 2019-03-22
Period 115: 2018-10-28 2019-03-22 2019-03-23 2019-03-29
Period 116: 2018-11-04 2019-03-29 2019-03-30 2019-04-05
Period 117: 2018-11-11 2019-04-05 2019-04-06 2019-04-12
Period 118: 2018-11-18 2019-04-12 2019-04-13 2019-04-19
Period 119: 2018-11-25 2019-04-19 2019-04-20 2019-04-26
Period 120: 2018-12-02 2019-04-26 2019-04-27 2019-05-03
Period 121: 2018-12-09 2019-05-03 2019-05-04 2019-05-10
Period 122: 2018-12-16 2019-05-10 2019-05-11 2019-05-17
Period 123: 2018-12-23 2019-05-17 2019-05-18 2019-05-24
Period 124: 2018-12-30 2019-05-24 2019-05-25 2019-05-31
Period 125: 2019-01-06 2019-05-31 2019-06-01 2019-06-07
Period 126: 2019-01-13 2019-06-07 2019-06-08 2019-06-14
Period 127: 2019-01-20 2019-06-14 2019-06-15 2019-06-21
Period 128: 2019-01-27 2019-06-21 2019-06-22 2019-06-28
Period 129: 2019-02-03 2019-06-28 2019-06-29 2019-07-05
Period 130: 2019-02-10 2019-07-05 2019-07-06 2019-07-12
Period 131: 2019-02-17 2019-07-12 2019-07-13 2019-07-19
Period 132: 2019-02-24 2019-07-19 2019-07-20 2019-07-26
Period 133: 2019-03-03 2019-07-26 2019-07-27 2019-08-02
Period 134: 2019-03-10 2019-08-02 2019-08-03 2019-08-09
Period 135: 2019-03-17 2019-08-09 2019-08-10 2019-08-16
Period 136: 2019-03-24 2019-08-16 2019-08-17 2019-08-23
Period 137: 2019-03-31 2019-08-23 2019-08-24 2019-08-30
Period 138: 2019-04-07 2019-08-30 2019-08-31 2019-09-06
Period 139: 2019-04-14 2019-09-06 2019-09-07 2019-09-13
Period 140: 2019-04-21 2019-09-13 2019-09-14 2019-09-20
Period 141: 2019-04-28 2019-09-20 2019-09-21 2019-09-27
Period 142: 2019-05-05 2019-09-27 2019-09-28 2019-10-04
Period 143: 2019-05-12 2019-10-04 2019-10-05 2019-10-11
Period 144: 2019-05-19 2019-10-11 2019-10-12 2019-10-18
Period 145: 2019-05-26 2019-10-18 2019-10-19 2019-10-25
Period 146: 2019-06-02 2019-10-25 2019-10-26 2019-11-01
Period 147: 2019-06-09 2019-11-01 2019-11-02 2019-11-08
Period 148: 2019-06-16 2019-11-08 2019-11-09 2019-11-15
Period 149: 2019-06-23 2019-11-15 2019-11-16 2019-11-22
Period 150: 2019-06-30 2019-11-22 2019-11-23 2019-11-29
Period 151: 2019-07-07 2019-11-29 2019-11-30 2019-12-06
Period 152: 2019-07-14 2019-12-06 2019-12-07 2019-12-13
Period 153: 2019-07-21 2019-12-13 2019-12-14 2019-12-20
Period 154: 2019-07-28 2019-12-20 2019-12-21 2019-12-27
Period 155: 2019-08-04 2019-12-27 2019-12-28 2020-01-03
Period 156: 2019-08-11 2020-01-03 2020-01-04 2020-01-10
Period 157: 2019-08-18 2020-01-10 2020-01-11 2020-01-17
Period 158: 2019-08-25 2020-01-17 2020-01-18 2020-01-24
Period 159: 2019-09-01 2020-01-24 2020-01-25 2020-01-31
Period 160: 2019-09-08 2020-01-31 2020-02-01 2020-02-07
Period 161: 2019-09-15 2020-02-07 2020-02-08 2020-02-14
Period 162: 2019-09-22 2020-02-14 2020-02-15 2020-02-21
Period 163: 2019-09-29 2020-02-21 2020-02-22 2020-02-28
Period 164: 2019-10-06 2020-02-28 2020-02-29 2020-03-06
Period 165: 2019-10-13 2020-03-06 2020-03-07 2020-03-13
Period 166: 2019-10-20 2020-03-13 2020-03-14 2020-03-20
Period 167: 2019-10-27 2020-03-20 2020-03-21 2020-03-27
Period 168: 2019-11-03 2020-03-27 2020-03-28 2020-04-03
Period 169: 2019-11-10 2020-04-03 2020-04-04 2020-04-10
Period 170: 2019-11-17 2020-04-10 2020-04-11 2020-04-17
Period 171: 2019-11-24 2020-04-17 2020-04-18 2020-04-24
Period 172: 2019-12-01 2020-04-24 2020-04-25 2020-05-01
Period 173: 2019-12-08 2020-05-01 2020-05-02 2020-05-08
Period 174: 2019-12-15 2020-05-08 2020-05-09 2020-05-15
Period 175: 2019-12-22 2020-05-15 2020-05-16 2020-05-22
Period 176: 2019-12-29 2020-05-22 2020-05-23 2020-05-29
Period 177: 2020-01-05 2020-05-29 2020-05-30 2020-06-05
Period 178: 2020-01-12 2020-06-05 2020-06-06 2020-06-12
Period 179: 2020-01-19 2020-06-12 2020-06-13 2020-06-19
Period 180: 2020-01-26 2020-06-19 2020-06-20 2020-06-26
Period 181: 2020-02-02 2020-06-26 2020-06-27 2020-07-03
Period 182: 2020-02-09 2020-07-03 2020-07-04 2020-07-10
Period 183: 2020-02-16 2020-07-10 2020-07-11 2020-07-17
Period 184: 2020-02-23 2020-07-17 2020-07-18 2020-07-24
Period 185: 2020-03-01 2020-07-24 2020-07-25 2020-07-31
Period 186: 2020-03-08 2020-07-31 2020-08-01 2020-08-07
Period 187: 2020-03-15 2020-08-07 2020-08-08 2020-08-14
Period 188: 2020-03-22 2020-08-14 2020-08-15 2020-08-21
Period 189: 2020-03-29 2020-08-21 2020-08-22 2020-08-28
Period 190: 2020-04-05 2020-08-28 2020-08-29 2020-09-04
Period 191: 2020-04-12 2020-09-04 2020-09-05 2020-09-11
Period 192: 2020-04-19 2020-09-11 2020-09-12 2020-09-18
Period 193: 2020-04-26 2020-09-18 2020-09-19 2020-09-25
Period 194: 2020-05-03 2020-09-25 2020-09-26 2020-10-02
Period 195: 2020-05-10 2020-10-02 2020-10-03 2020-10-09
Period 196: 2020-05-17 2020-10-09 2020-10-10 2020-10-16
Period 197: 2020-05-24 2020-10-16 2020-10-17 2020-10-23
Period 198: 2020-05-31 2020-10-23 2020-10-24 2020-10-30
Period 199: 2020-06-07 2020-10-30 2020-10-31 2020-11-06
Period 200: 2020-06-14 2020-11-06 2020-11-07 2020-11-13
Period 201: 2020-06-21 2020-11-13 2020-11-14 2020-11-20
Period 202: 2020-06-28 2020-11-20 2020-11-21 2020-11-27
Period 203: 2020-07-05 2020-11-27 2020-11-28 2020-12-04
Period 204: 2020-07-12 2020-12-04 2020-12-05 2020-12-11
Period 205: 2020-07-19 2020-12-11 2020-12-12 2020-12-18
Period 206: 2020-07-26 2020-12-18 2020-12-19 2020-12-25
Period 207: 2020-08-02 2020-12-25 2020-12-26 2021-01-01
Period 208: 2020-08-09 2021-01-01 2021-01-02 2021-01-08
Period 209: 2020-08-16 2021-01-08 2021-01-09 2021-01-15
Period 210: 2020-08-23 2021-01-15 2021-01-16 2021-01-22
Period 211: 2020-08-30 2021-01-22 2021-01-23 2021-01-29
Period 212: 2020-09-06 2021-01-29 2021-01-30 2021-02-05
Period 213: 2020-09-13 2021-02-05 2021-02-06 2021-02-12
Period 214: 2020-09-20 2021-02-12 2021-02-13 2021-02-19
Period 215: 2020-09-27 2021-02-19 2021-02-20 2021-02-26
Period 216: 2020-10-04 2021-02-26 2021-02-27 2021-03-05
Period 217: 2020-10-11 2021-03-05 2021-03-06 2021-03-12
Period 218: 2020-10-18 2021-03-12 2021-03-13 2021-03-19
Period 219: 2020-10-25 2021-03-19 2021-03-20 2021-03-26
Period 220: 2020-11-01 2021-03-26 2021-03-27 2021-04-02
Period 221: 2020-11-08 2021-04-02 2021-04-03 2021-04-09
Period 222: 2020-11-15 2021-04-09 2021-04-10 2021-04-16
Period 223: 2020-11-22 2021-04-16 2021-04-17 2021-04-23
Period 224: 2020-11-29 2021-04-23 2021-04-24 2021-04-30
Period 225: 2020-12-06 2021-04-30 2021-05-01 2021-05-07
Period 226: 2020-12-13 2021-05-07 2021-05-08 2021-05-14
Period 227: 2020-12-20 2021-05-14 2021-05-15 2021-05-21
Period 228: 2020-12-27 2021-05-21 2021-05-22 2021-05-28
Period 229: 2021-01-03 2021-05-28 2021-05-29 2021-06-04
Period 230: 2021-01-10 2021-06-04 2021-06-05 2021-06-11
Period 231: 2021-01-17 2021-06-11 2021-06-12 2021-06-18
Period 232: 2021-01-24 2021-06-18 2021-06-19 2021-06-25
Period 233: 2021-01-31 2021-06-25 2021-06-26 2021-07-02
Period 234: 2021-02-07 2021-07-02 2021-07-03 2021-07-09
Period 235: 2021-02-14 2021-07-09 2021-07-10 2021-07-16
Period 236: 2021-02-21 2021-07-16 2021-07-17 2021-07-23
Period 237: 2021-02-28 2021-07-23 2021-07-24 2021-07-30
Period 238: 2021-03-07 2021-07-30 2021-07-31 2021-08-06
Period 239: 2021-03-14 2021-08-06 2021-08-07 2021-08-13
Period 240: 2021-03-21 2021-08-13 2021-08-14 2021-08-20
Period 241: 2021-03-28 2021-08-20 2021-08-21 2021-08-27
Period 242: 2021-04-04 2021-08-27 2021-08-28 2021-09-03
Period 243: 2021-04-11 2021-09-03 2021-09-04 2021-09-10
Period 244: 2021-04-18 2021-09-10 2021-09-11 2021-09-17
Period 245: 2021-04-25 2021-09-17 2021-09-18 2021-09-24
Period 246: 2021-05-02 2021-09-24 2021-09-25 2021-10-01
Period 247: 2021-05-09 2021-10-01 2021-10-02 2021-10-08
Period 248: 2021-05-16 2021-10-08 2021-10-09 2021-10-15
Period 249: 2021-05-23 2021-10-15 2021-10-16 2021-10-22
Period 250: 2021-05-30 2021-10-22 2021-10-23 2021-10-22
