20130101,0
20130102,1.04357272727
20130103,1.03948888889
20130104,1.04235
20130107,1.04569666667
20130108,1.04583809524
20130109,1.04535454545
20130110,1.0528
20130111,1.0484
20130114,1.0514
20130115,1.05215
20130116,1.0509
20130117,1.05
20130118,1.0461
20130121,1.04711052632
20130122,1.05163773585
20130123,1.049575
20130124,1.04063272727
20130125,1.0386
20130128,1.0384
20130129,1.0426
20130130,1.0382
20130131,1.0397027027
20130201,0
20130204,1.04089375
20130205,1.03586111111
20130206,1.02886875
20130207,1.02494545455
20130208,1.0287
20130211,1.0232
20130212,1.03108
20130213,1.03328125
20130214,1.032585
20130215,1.0281
20130218,1.0295
20130219,1.03265714286
20130220,1.022875
20130221,1.02761666667
20130222,1.03025
20130225,1.02532222222
20130226,1.0219575
20130227,1.0217
20130228,1.0204
20130301,1.01905
20130304,1.0193
20130305,1.02557857143
20130306,1.022625
20130307,1.0265037037
20130308,1.02275
20130311,1.02719807692
20130312,1.0323
20130313,1.02979534884
20130314,1.03791875
20130315,1.0342
20130318,1.03228813559
20130319,1.0292969697
20130320,1.030925
20130321,1.0371
20130322,1.03795
20130325,1.0396
20130326,1.04128214286
20130327,1.03880454545
20130328,1.03505
20130329,0
20130401,1.03766956522
20130402,1.0397
20130403,1.0396975
20130404,1.03679166667
20130405,1.03285
20130408,1.03659444444
20130409,1.04333076923
20130410,1.0485
20130411,1.04939047619
20130412,1.0458
20130415,1.02884074074
20130416,1.03346444444
20130417,1.02546451613
20130418,1.025
20130419,1.02310909091
20130422,1.02218
20130423,1.02192325581
20130424,1.02375714286
20130425,1.0254
20130426,1.02385
20130429,1.03041578947
20130430,1.0335
20130501,1.0249
20130502,1.0221
20130503,1.02865
20130506,1.02139166667
20130507,1.014545
20130508,1.01632325581
20130509,1.00504545455
20130510,0.99975
20130513,0.9946
20130514,0.988250724638
20130515,0.9875
20130516,0.9804
20130517,0.97085
20130520,0.979417142857
20130521,0.979944776119
20130522,0.9649
20130523,0.96673030303
20130524,0.9637
20130527,0.961466666667
20130528,0.9559
20130529,0.962163636364
20130530,0.965775
20130531,0.9561
20130603,0.974039393939
20130604,0.963123809524
20130605,0.950319444444
20130606,0.95521
20130607,0.9493
20130610,0.942123076923
20130611,0.9452
20130612,0.946842105263
20130613,0.9611
20130614,0.95075
20130617,0.949555172414
20130618,0.9405
20130619,0.922301612903
20130620,0.9138
20130621,0.9163
20130624,0.921911111111
20130625,0.9192
20130626,0.9235
20130627,0.9209
20130628,0.90845
20130701,0.9193
20130702,0.909
20130703,0.9069
20130704,0.91035
20130705,0.9018
20130708,0.9075
20130709,0.9110875
20130710,0.9194
20130711,0.912406896552
20130712,0.9016
20130715,0.90502
20130716,0.9207
20130717,0.9197
20130718,0.9143
20130719,0.91375
20130722,0.9221
20130723,0.9252
20130724,0.91
20130725,0.920465882353
20130726,0.9234
20130729,0.916989285714
20130730,0.90425
20130731,0.8926
20130801,0.89125
20130802,0.8878
20130805,0.888742105263
20130806,0.8962
20130807,0.8983
20130808,0.9086
20130809,0.91715
20130812,0.909225
20130813,0.907878571429
20130814,0.912808333333
20130815,0.9115
20130816,0.9166
20130819,0.9098
20130820,0.9042
20130821,0.8954
20130822,0.9004
20130823,0.90125
20130826,0.899846428571
20130827,0.8932625
20130828,0.8937
20130829,0.8916
20130830,0.88945
20130902,0.8989875
20130903,0.9046
20130904,0.9163
20130905,0.9115
20130906,0.9177
20130909,0.922661538462
20130910,0.929688461538
20130911,0.933177777778
20130912,0.92635
20130913,0.919
20130916,0.926395
20130917,0.9298
20130918,0.944110526316
20130919,0.939198076923
20130920,0.9345
20130923,0.9369
20130924,0.933325
20130925,0.931477777778
20130926,0.931013333333
20130927,0.9269
20130930,0.9277
20131001,0.9347
20131002,0.9340875
20131003,0.9357
20131004,0.93956875
20131007,0.938988235294
20131008,0.940805882353
20131009,0.940936363636
20131010,0.94155
20131011,0.942866666667
20131014,0.947466666667
20131015,0.950163636364
20131016,0.950655555556
20131017,0.9581
20131018,0.964
20131021,0.961695588235
20131022,0.96674
20131023,0.960983333333
20131024,0.958562962963
20131025,0.9555
20131028,0.9513625
20131029,0.944916666667
20131030,0.9439
20131031,0.943566666667
20131101,0.9413
20131104,0.94857
20131105,0.947395
20131106,0.950297297297
20131107,0.9433
20131108,0.93625
20131111,0.934233333333
20131112,0.928153333333
20131113,0.9344
20131114,0.929
20131115,0.9351
20131118,0.9351625
20131119,0.9425
20131120,0.931533333333
20131121,0.9215
20131122,0.9158
20131125,0.918421875
20131126,0.91088125
20131127,0.907352941176
20131128,0.907
20131129,0.9094
20131202,0.9107
20131203,0.912408695652
20131204,0.902573863636
20131205,0.90605
20131206,0.909766666667
20131209,0.90855
20131210,0.9143
20131211,0.904429411765
20131212,0.8922
20131213,0.89075
20131216,0.8887
20131217,0.8867
20131218,0.879397916667
20131219,0.8811
20131220,0.88745
20131223,0.888492307692
20131224,0.88805
20131225,0
20131226,0.884
20131227,0.8823
20131230,0.887725
20131231,0.88689
20140101,0
20140102,0.8864
20140103,0.89046
20140106,0.892691111111
20140107,0.8877125
20140108,0.885175
20140109,0.8858
20140110,0.89575
20140113,0.901
20140114,0.8924
20140115,0.8871
20140116,0.878645098039
20140117,0.8746
20140120,0.877127272727
20140121,0.877040909091
20140122,0.88143
20140123,0.8729
20140124,0.86555
20140127,0.8703
20140128,0.8757
20140129,0.8721
20140130,0.877036363636
20140131,0.8731
20140203,0.872436363636
20140204,0.888798039216
20140205,0.8905
20140206,0.892557142857
20140207,0.8937
20140210,0.892433333333
20140211,0.899956
20140212,0.9005
20140213,0.8965
20140214,0.902
20140217,0.9022
20140218,0.9001875
20140219,0.898
20140220,0.8996
20140221,0.8968
20140224,0.9023
20140225,0.8999
20140226,0.895222727273
20140227,0.8951
20140228,0.8924
20140303,0.891694444444
20140304,0.895072727273
20140305,0.897128571429
20140306,0.909917647059
20140307,0.9065
20140310,0.901742857143
20140311,0.8961
20140312,0.8996
20140313,0.9027375
20140314,0.8976
20140317,0.9029
20140318,0.90760862069
20140319,0.897608333333
20140320,0.8985
20140321,0.90315
20140324,0.9076
20140325,0.911054545455
20140326,0.9172
20140327,0.922014117647
20140328,0.9204
20140331,0.922053333333
20140401,0.919
20140402,0.92005
20140403,0.9187
20140404,0.9249
20140407,0.9222
20140408,0.9305
20140409,0.9336
20140410,0.9356
20140411,0.9352
20140414,0.937171875
20140415,0.93056
20140416,0.93369375
20140417,0.92975
20140418,0
20140421,0.9302
20140422,0.9339
20140423,0.9256
20140424,0.923614285714
20140425,0.9238
20140428,0.922244444444
20140429,0.92434
20140430,0.9254
20140501,0.924708333333
20140502,0.9251
20140505,0.9258
20140506,0.9324
20140507,0.929989473684
20140508,0.9346
20140509,0.9341
20140512,0.933771428571
20140513,0.934225
20140514,0.934933333333
20140515,0.9337
20140516,0.93465
20140519,0.9315
20140520,0.921678571429
20140521,0.92207
20140522,0.9213
20140523,0.92182
20140526,0.9245
20140527,0.925253333333
20140528,0.921247619048
20140529,0.929958333333
20140530,0.930066666667
20140602,0.922742105263
20140603,0.925
20140604,0.926772222222
20140605,0.932208333333
20140606,0.9331
20140609,0.9339
20140610,0.9366
20140611,0.9379
20140612,0.9421
20140613,0.9341
20140616,0.9333
20140617,0.9279
20140618,0.9343
20140619,0.934135416667
20140620,0.932983333333
20140623,0.93659
20140624,0.9309
20140625,0.935176744186
20140626,0.93546056338
20140627,0.9374
20140630,0.937898
20140701,0.944324
20140702,0.9385
20140703,0.9301
20140704,0.93105
20140707,0.9326
20140708,0.9365
20140709,0.93792
20140710,0.9342
20140711,0.93495
20140714,0.935066666667
20140715,0.9322
20140716,0.9327
20140717,0.93096952381
20140718,0.936
20140721,0.932840909091
20140722,0.935396969697
20140723,0.940710526316
20140724,0.938419444444
20140725,0.93645
20140728,0.937884210526
20140729,0.9353875
20140730,0.9296
20140731,0.927396341463
20140801,0.9285
20140804,0.9305
20140805,0.927584210526
20140806,0.93219
20140807,0.923965217391
20140808,0.92525
20140811,0.923925
20140812,0.9246
20140813,0.928546153846
20140814,0.929560465116
20140815,0.93035
20140818,0.93039787234
20140819,0.9278375
20140820,0.9271
20140821,0.928723809524
20140822,0.9302
20140825,0.92646
20140826,0.930385333333
20140827,0.93259245283
20140828,0.934
20140829,0.9328
20140901,0.932533333333
20140902,0.926795652174
20140903,0.9333
20140904,0.932828019324
20140905,0.9372
20140908,0.9272
20140909,0.9203
20140910,0.915316363636
20140911,0.909503225806
20140912,0.8976
20140915,0.8976
20140916,0.902333333333
20140917,0.8904
20140918,0.892866666667
20140919,0.88708
20140922,0.882405333333
20140923,0.87996119403
20140924,0.8808
20140925,0.875363917526
20140926,0.872008333333
20140929,0.86650952381
20140930,0.869072
20141001,0.869902325581
20141002,0.8749
20141003,0.86305
20141006,0.87277027027
20141007,0.8765
20141008,0.8797
20141009,0.8723
20141010,0.86425
20141013,0.871590243902
20141014,0.867177142857
20141015,0.875546153846
20141016,0.8736
20141017,0.8713
20141020,0.874275
20141021,0.8735
20141022,0.8735
20141023,0.872491208791
20141024,0.8765
20141027,0.877558823529
20141028,0.883043243243
20141029,0.8741
20141030,0.88016
20141031,0.87705
20141103,0.866477777778
20141104,0.872066666667
20141105,0.855505555556
20141106,0.854
20141107,0.8612
20141110,0.860342857143
20141111,0.86838
20141112,0.8691
20141113,0.86875
20141114,0.87305
20141117,0.869083333333
20141118,0.8692
20141119,0.8589875
20141120,0.860725
20141121,0.86575
20141124,0.859
20141125,0.854689830508
20141126,0.85219375
20141127,0.85165
20141128,0.8498
20141201,0.84717
20141202,0.845115384615
20141203,0.83919122807
20141204,0.8382
20141205,0.83165
20141208,0.8296
20141209,0.829403571429
20141210,0.833133333333
20141211,0.8245
20141212,0.8191
20141215,0.815905555556
20141216,0.817
20141217,0.807511111111
20141218,0.8119
20141219,0.80945
20141222,0.807275
20141223,0.8063
20141224,0.80585
20141225,0
20141226,0.807955555556
20141229,0.8091
20141230,0.814033333333
20141231,0.8127
20150101,0
20150102,0.804794594595
20150105,0.8057
20150106,0.8039
20150107,0.8036
20150108,0.8075
20150109,0.81625
20150112,0.811385714286
20150113,0.8133925
20150114,0.8107
20150115,0.818725
20150116,0.82035
20150119,0.8158875
20150120,0.813176923077
20150121,0.80725
20150122,0.799
20150123,0.7884
20150126,0.789466666667
20150127,0.7895
20150128,0.7868
20150129,0.776
20150130,0.77465
20150202,0.777764285714
20150203,0.774311650485
20150204,0.774
20150205,0.778191666667
20150206,0.777833333333
20150209,0.7779
20150210,0.77672
20150211,0.7708
20150212,0.7741
20150213,0.7752
20150216,0.774433333333
20150217,0.7798
20150218,0.7797
20150219,0.778577777778
20150220,0.7831
20150223,0.7789
20150224,0.78232
20150225,0.787523529412
20150226,0.779695
20150227,0.7805
20150302,0.775
20150303,0.781252173913
20150304,0.78178125
20150305,0.77797
20150306,0.77105
20150309,0.768253571429
20150310,0.7638
20150311,0.7602
20150312,0.7707
20150313,0.75934
20150316,0.76006
20150317,0.75794137931
20150318,0.7739
20150319,0.7621
20150320,0.77355
20150323,0.7835
20150324,0.782594736842
20150325,0.7795
20150326,0.779696666667
20150327,0.7714
20150330,0.762433333333
20150331,0.7586
20150401,0.757411111111
20150402,0.755090909091
20150403,0.7625
20150406,0.756021212121
20150407,0.760863636364
20150408,0.7654
20150409,0.767402985075
20150410,0.7648
20150413,0.755865217391
20150414,0.758710526316
20150415,0.765
20150416,0.776051612903
20150417,0.77565
20150420,0.7696125
20150421,0.768896875
20150422,0.772403030303
20150423,0.775311428571
20150424,0.77995
20150427,0.784483333333
20150428,0.797510869565
20150429,0.797533333333
20150430,0.787906976744
20150501,0.78305
20150504,0.7821
20150505,0.791263636364
20150506,0.7939
20150507,0.788490909091
20150508,0.7916
20150511,0.7883
20150512,0.797607407407
20150513,0.809736842105
20150514,0.807107692308
20150515,0.80225
20150518,0.7982
20150519,0.7911
20150520,0.78682
20150521,0.788714285714
20150522,0.7813
20150525,0.781395918367
20150526,0.77366
20150527,0.772833333333
20150528,0.765
20150529,0.7638
20150601,0.76088125
20150602,0.775571621622
20150603,0.776776744186
20150604,0.768379069767
20150605,0.7621
20150608,0.768507142857
20150609,0.7685
20150610,0.77278
20150611,0.77465
20150612,0.7695
20150615,0.772003333333
20150616,0.7708
20150617,0.7685
20150618,0.775406976744
20150619,0.7737
20150622,0.769310526316
20150623,0.770866666667
20150624,0.767333333333
20150625,0.7699
20150626,0.7624
20150629,0.764093333333
20150630,0.7677
20150701,0.760795454545
20150702,0.7607
20150703,0.7489
20150706,0.7447
20150707,0.742680769231
20150708,0.739509090909
20150709,0.743313636364
20150710,0.74185
20150713,0.7365875
20150714,0.7421
20150715,0.734666666667
20150716,0.739041666667
20150717,0.735
20150720,0.735169565217
20150721,0.740106666667
20150722,0.735288235294
20150723,0.7337
20150724,0.7263
20150727,0.725653846154
20150728,0.733001333333
20150729,0.727927272727
20150730,0.7279
20150731,0.72845
20150803,0.725836363636
20150804,0.73594
20150805,0.733412
20150806,0.7329
20150807,0.7406
20150810,0.739897619048
20150811,0.7301
20150812,0.73693
20150813,0.7363375
20150814,0.7367
20150817,0.73615
20150818,0.732938095238
20150819,0.734521428571
20150820,0.732546153846
20150821,0.73045
20150824,0.7167
20150825,0.709441666667
20150826,0.7115
20150827,0.717004
20150828,0.71675
20150831,0.710519047619
20150901,0.700596969697
20150902,0.7042
20150903,0.701713333333
20150904,0.690575
20150907,0.69445
20150908,0.7034
20150909,0.696001851852
20150910,0.7073
20150911,0.7058
20150914,0.712803225806
20150915,0.709228571429
20150916,0.716830985915
20150917,0.715612121212
20150918,0.71554
20150921,0.7095125
20150922,0.704326315789
20150923,0.696804166667
20150924,0.698096296296
20150925,0.69865
20150928,0.694215
20150929,0.697855555556
20150930,0.698305263158
20151001,0.701223076923
20151002,0.7024
20151005,0.70592
