20041207,FGBXH5
20050307,FGBXM5
20050607,FGBXU5
20050907,FGBXZ5
20051207,FGBXH6
20060307,FGBXM6
20060607,FGBXU6
20060906,FGBXZ6
20061206,FGBXH7
20070307,FGBXM7
20070606,FGBXU7
20070905,FGBXZ7
20071205,FGBXH8
20080305,FGBXM8
20080605,FGBXU8
20080905,FGBXZ8
20081205,FGBXH9
20090305,FGBXM9
20090605,FGBXU9
20090907,FGBXZ9
20091207,FGBXH0
20100305,FGBXM0
20100607,FGBXU0
20100907,FGBXZ0
20101207,FGBXH1
20110307,FGBXM1
20110607,FGBXU1
20110907,FGBXZ1
20111207,FGBXH2
20120302,FGBXM2
20120307,FGBXM2
20120601,FGBXU2
20120606,FGBXU2
20120905,FGBXZ2
20121205,FGBXH3
20130306,FGBXM3
20130605,FGBXU3
20130905,FGBXZ3
20131205,FGBXH4
20140305,FGBXM4
20140605,FGBXU4
20140905,FGBXZ4
20141205,FGBXH5
20150305,FGBXM5
20150605,FGBXU5
20150907,FGBXZ5
20151207,FGBXH6
20160307,FGBXM6
20160607,FGBXU6
20160907,FGBXZ6
20161207,FGBXH7
20170307,FGBXM7
20170607,FGBXU7
20170906,FGBXZ7
20171206,FGBXH8
20180307,FGBXM8
20180606,FGBXU8
20180905,FGBXZ8
20181205,FGBXH9
20190306,FGBXM9
20190605,FGBXU9
20190905,FGBXZ9
20191202,FGBXH0
20200302,FGBXM0
20200602,FGBXU0
20200902,FGBXZ0
20201202,FGBXH1
20210302,FGBXM1
20210602,FGBXU1
20210902,FGBXZ1
20211202,FGBXH2
20220302,FGBXM2
20220602,FGBXU2
20220902,FGBXZ2
20221202,FGBXH3
20230302,FGBXM3
20230602,FGBXU3
20230901,FGBXZ3
20231201,FGBXH4
20240301,FGBXM4
20240531,FGBXU4
20240902,FGBXZ4
20241202,FGBXH5
20250228,FGBXM5
