20130101,0,0
20130102,2.7818,2.78195
20130103,2.784,2.7776
20130104,2.7562,2.7538
20130107,2.75115,2.7573
20130108,2.7902,2.7949
20130109,2.7726,2.7858
20130110,2.797,2.8084
20130111,2.7686,2.7795
20130114,2.7434,2.759
20130115,2.7525,2.7705
20130116,2.7049,2.723
20130117,2.73,2.74565
20130118,2.7564,2.7722
20130121,2.7841,2.79975
20130122,2.8023,2.8153
20130123,2.83865,2.8504
20130124,2.8277,2.84135
20130125,2.856,2.8723
20130128,2.8616,2.876
20130129,2.9106,2.9188
20130130,2.9764,2.9774
20130131,3.0312,3.0291
20130201,3.0312,3.0291
20130204,3.0312,3.0291
20130205,3.0312,3.0291
20130206,3.0312,3.0291
20130207,3.0312,3.0291
20130208,3.0312,3.0291
20130211,3.0312,3.0291
20130212,3.0312,3.0291
20130213,3.0312,3.0291
20130214,3.0312,3.0291
20130215,3.0312,3.0291
20130218,3.0312,3.0291
20130219,3.0312,3.0291
20130220,3.0312,3.0291
20130221,3.0312,3.0291
20130222,3.0312,3.0291
20130225,3.0312,3.0291
20130226,3.0312,3.0291
20130227,3.0312,3.0291
20130228,3.0312,3.0291
20130301,3.08555,3.0552
20130304,3.1214,3.0843
20130305,3.1093,3.0789
20130306,3.1435,3.11615
20130307,3.122,3.103
20130308,3.1361,3.1189
20130311,3.2487,3.2267
20130312,3.1435,3.1308
20130313,3.174,3.1586
20130314,3.11475,3.10515
20130315,3.1422,3.1294
20130318,3.1076,3.0959
20130319,3.1031,3.093
20130320,3.0533,3.049
20130321,3.1051,3.09015
20130322,3.06255,3.0535
20130325,3.0706,3.0604
20130326,3.073,3.0675
20130327,3.11325,3.1045
20130328,3.1015,3.1015
20130329,3.1015,3.1015
20130401,3.101,3.0768
20130402,3.0928,3.075
20130403,3.0028,2.9921
20130404,2.895,2.893
20130405,2.895,2.892
20130408,2.9026,2.89705
20130409,2.93995,2.933
20130410,2.9085,2.907
20130411,2.8714,2.87945
20130412,2.8067,2.8156
20130415,2.7875,2.792
20130416,2.7448,2.7465
20130417,2.7715,2.763
20130418,2.75805,2.74945
20130419,2.7715,2.76595
20130422,2.7985,2.7875
20130423,2.74315,2.7363
20130424,2.7376,2.7352
20130425,2.7609,2.7617
20130426,2.7945,2.79325
20130429,2.8207,2.813
20130430,2.8202,2.8151
20130501,2.7647,2.74575
20130502,2.7292,2.7181
20130503,2.78825,2.7736
20130506,2.82855,2.81095
20130507,2.8531,2.8364
20130508,2.8204,2.80775
20130509,2.84065,2.82605
20130510,2.8705,2.8534
20130513,2.8319,2.8175
20130514,2.8209,2.80695
20130515,2.83905,2.8198
20130516,2.8548,2.8362
20130517,2.90455,2.8843
20130520,2.90095,2.885
20130521,2.884,2.8712
20130522,2.8209,2.8131
20130523,2.8097,2.8025
20130524,2.816,2.806
20130527,2.8232,2.8144
20130528,2.85785,2.8493
20130529,2.8437,2.837
20130530,2.78555,2.7808
20130531,2.8121,2.8029
20130603,2.7835,2.7613
20130604,2.79095,2.7721
20130605,2.8226,2.8046
20130606,2.8226,2.8017
20130607,2.8585,2.8389
20130610,2.86525,2.8483
20130611,2.8096,2.7981
20130612,2.8192,2.8073
20130613,2.8121,2.80145
20130614,2.867,2.8541
20130617,2.8954,2.88275
20130618,2.8556,2.8461
20130619,2.88925,2.8798
20130620,2.8408,2.8304
20130621,2.8045,2.7932
20130624,2.7544,2.739
20130625,2.7581,2.7462
20130626,2.7264,2.7143
20130627,2.7308,2.71865
20130628,2.7374,2.7244
20130701,2.7314,2.7154
20130702,2.7556,2.735
20130703,2.8042,2.7827
20130704,2.8274,2.8025
20130705,2.87005,2.8455
20130708,2.88665,2.85955
20130709,2.8835,2.8613
20130710,2.9633,2.9269
20130711,2.985,2.9447
20130712,3.0411,2.9829
20130715,3.0905,3.0179
20130716,3.11565,3.04155
20130717,3.0889,3.0152
20130718,3.0932,3.0254
20130719,3.14445,3.075
20130722,3.1209,3.05755
20130723,3.0328,3.0006
20130724,3.062,3.0283
20130725,3.0224,2.9899
20130726,3.02295,2.9882
20130729,3.05475,3.01
20130730,3.01315,2.9781
20130731,2.98915,2.94095
20130801,3.0274,2.8767
20130802,3.0117,2.868
20130805,2.9806,2.838
20130806,2.96475,2.8317
20130807,2.91025,2.781
20130808,2.8774,2.7538
20130809,2.8814,2.75595
20130812,2.9123,2.7841
20130813,2.9218,2.8031
20130814,2.9261,2.80065
20130815,2.9923,2.8609
20130816,2.9879,2.8559
20130819,2.9682,2.8454
20130820,2.912,2.8019
20130821,2.9263,2.8171
20130822,2.9457,2.8253
20130823,2.9722,2.8451
20130826,3.0017,2.8662
20130827,2.9708,2.8537
20130828,3.0614,2.9335
20130829,3.07645,2.9424
20130830,3.0504,2.9167
20130902,2.8784,2.8458
20130903,2.8829,2.8498
20130904,2.8513,2.8288
20130905,2.8578,2.8385
20130906,2.8347,2.82175
20130909,2.8264,2.818
20130910,2.7992,2.79105
20130911,2.7415,2.7304
20130912,2.7507,2.7406
20130913,2.7643,2.753
20130916,2.7294,2.7178
20130917,2.7178,2.7085
20130918,2.66775,2.6575
20130919,2.763,2.74555
20130920,2.7069,2.69065
20130923,2.6854,2.6694
20130924,2.6134,2.60605
20130925,2.6911,2.67635
20130926,2.6865,2.6701
20130927,2.69695,2.67935
20130930,2.6535,2.63885
20131001,2.61945,2.60385
20131002,2.595,2.5811
20131003,2.6411,2.6234
20131004,2.6386,2.621
20131007,2.5842,2.57325
20131008,2.64745,2.6375
20131009,2.6432,2.6313
20131010,2.6522,2.6356
