20050315,SXFM5
20050614,SXFU5
20050913,SXFZ5
20051213,SXFH6
20060314,SXFM6
20060613,SXFU6
20060912,SXFZ6
20061212,SXFH7
20070313,SXFM7
20070612,SXFU7
20070918,SXFZ7
20071218,SXFH8
20080318,SXFM8
20080617,SXFU8
20080916,SXFZ8
20081216,SXFH9
20090317,SXFM9
20090616,SXFU9
20090915,SXFZ9
20091215,SXFH0
20100316,SXFM0
20100615,SXFU0
20100914,SXFZ0
20101214,SXFH1
20110315,SXFM1
20110614,SXFU1
20110913,SXFZ1
20111213,SXFH2
20120313,SXFM2
20120612,SXFU2
20120918,SXFZ2
20121218,SXFH3
20130312,SXFM3
20130618,SXFU3
20130917,SXFZ3
20131217,SXFH4
20140318,SXFM4
20140617,SXFU4
20140916,SXFZ4
20141216,SXFH5
20150317,SXFM5
20150616,SXFU5
20150915,SXFZ5
20151215,SXFH6
20160315,SXFM6
20160614,SXFU6
20160913,SXFZ6
20161213,SXFH7
20170314,SXFM7
20170613,SXFU7
20170912,SXFZ7
20171212,SXFH8
20180313,SXFM8
20180612,SXFU8
20180918,SXFZ8
20181218,SXFH9
20190312,SXFM9
20190618,SXFU9
20190917,SXFZ9
20191217,SXFH0
20200317,SXFM0
20200616,SXFU0
20200915,SXFZ0
20201215,SXFH1
20210316,SXFM1
20210615,SXFU1
20210914,SXFZ1
20211214,SXFH2
20220315,SXFM2
20220614,SXFU2
20220913,SXFZ2
20221213,SXFH3
20230314,SXFM3
20230613,SXFU3
20230912,SXFZ3
20231212,SXFH4
20240312,SXFM4
20240618,SXFU4
20240917,SXFZ4
20241217,SXFH5
20250318,SXFM5
