DATE;PNL
20160108;-6006.85856018
20160205;1192.3631012
20160304;11098.5690907
20160401;7538.54006882
20160506;-8222.11623993
20160603;1110.93183746
20160708;13298.4045471
20160805;1497.83195648
20160902;-3.11250002384
20161007;5643.20225372
20161104;3121.11220703
20161202;-494.708605957
20170106;5590.33349915
20170203;7913.26100311
20170310;2364.11146088
20170407;-1988.1095253
20170505;-15524.4496368
20170602;5661.86355362
20170707;-2815.91378784
20170804;-252.281109619
