DATE;PNL
20160204;-1977.01251221
20160317;-8156.36176606
20160414;1200.01311645
20160512;4353.74432182
20160616;-23637.4710225
20160714;1372.08192672
20160804;40746.0300171
20160915;15245.7760834
20161103;21295.085166
20161215;-10499.7612
20170202;31364.9364156
20170316;39010.8455688
20170511;18031.5386006
20170615;-18888.1549377
20170803;30061.870409
