ZAR_HeritageDay;20150924;00:00;Heritage Day;South Africa;ZAR;0
IDR_EidAlAdha;20150924;00:00;Eid Al Adha;Indonesia;IDR;0
TRY_SacrificeFeast;20150924;00:00;Sacrifice Feast;Turkey;TRY;0
JPY_JibunBankManufacturingPMI;20150924;01:35;Jibun Bank Manufacturing PMI;Japan;JPY;1
JPY_AllIndustryActivityIndex;20150924;04:30;All Industry Activity Index (MoM);Japan;JPY;2
EUR_GerGfkConsumerConfidenceSurvey;20150924;06:00;Gfk Consumer Confidence Survey;Germany;EUR;2
EUR_FraBusinessClimateinManufacturing;20150924;06:45;Business Climate in Manufacturing;France;EUR;1
SEK_ConsumerConfidence;20150924;07:00;Consumer Confidence (MoM);Sweden;SEK;1
SEK_ProducerPriceIndex;20150924;07:30;Producer Price Index (MoM);Sweden;SEK;1
EUR_GerIFO–BusinessClimate;20150924;08:00;IFO – Business Climate;Germany;EUR;1
EUR_GerIFO–CurrentAssessment;20150924;08:00;IFO – Current Assessment;Germany;EUR;1
EUR_GerIFO–Expectations;20150924;08:00;IFO – Expectations;Germany;EUR;1
EUR_ItaIndustrialOrders;20150924;08:00;Industrial Orders s.a (MoM);Italy;EUR;1
EUR_ItaIndustrialSales;20150924;08:00;Industrial Sales s.a. (MoM);Italy;EUR;1
NOK_NorgesBankInterestRateDecision;20150924;08:00;Norges Bank Interest Rate Decision;Norway;NOK;0
GBP_BBAMortgageApprovals;20150924;08:30;BBA Mortgage Approvals;United Kingdom;GBP;1
EUR_ItaRetailSales;20150924;09:00;Retail Sales n.s.a (YoY);Italy;EUR;1
EUR_EurTargetedLTRO;20150924;09:15;Targeted LTRO;European Monetary Union;EUR;3
EUR_ItaTradeBalancenonEU;20150924;10:00;Trade Balance non-EU;Italy;EUR;1
CZK_CNBInterestRateDecision;20150924;11:00;CNB Interest Rate Decision;Czech Republic;CZK;1
RUB_CentralBankReserves;20150924;11:00;Central Bank Reserves $;Russia;RUB;1
USD_ChicagoFedNationalActivityIndex;20150924;12:30;Chicago Fed National Activity Index ;United States;USD;2
USD_JoblessClaims;20150924;12:30;Initial Jobless Claims;United States;USD;1
USD_DurableGoodsOrders;20150924;12:30;Durable Goods Orders ex Transportation;United States;USD;2
MXN_1sthalfmonthInflation;20150924;13:00;1st half-month Inflation;Mexico;MXN;1
MXN_1sthalfmonthCoreInflation;20150924;13:00;1st half-month Core Inflation;Mexico;MXN;1
USD_NewHomeSales;20150924;14:00;New Home Sales (MoM);United States;USD;2
USD_NewHomeSalesChange;20150924;14:00;New Home Sales Change (MoM);United States;USD;2
USD_EIANaturalGasStorageChange;20150924;14:30;EIA Natural Gas Storage Change;United States;USD;1
USD_KansasFedManufacturingActivity;20150924;15:00;Kansas Fed Manufacturing Activity;United States;USD;1
USD_Auction;20150924;17:00;7-Year Note Auction;United States;USD;1
KRW_ConsumerSentimentIndex;20150924;21:00;Consumer Sentiment Index;South Korea;KRW;1
USD_CentralBankSpeech;20150924;21:00;Fed Chair Yellen speech;United States;USD;2
JPY_ConsumerPriceIndex;20150924;23:30;Tokyo Consumer Price Index (YoY);Japan;JPY;1
JPY_TokyoCPIexFreshFood;20150924;23:30;Tokyo CPI ex Fresh Food (YoY);Japan;JPY;1
JPY_TokyoCPIexFoodEnergy;20150924;23:30;Tokyo CPI ex Food, Energy (YoY);Japan;JPY;1
JPY_NationalCPIexFoodEnergy;20150924;23:30;National CPI ex Food, Energy (YoY);Japan;JPY;2
JPY_NationalCPIexFreshFood;20150924;23:30;National CPI ex-Fresh Food (YoY);Japan;JPY;2
JPY_CorporateServicePriceIndex;20150924;23:50;Corporate Service Price Index (YoY);Japan;JPY;1
