Period 40: 1997-12-07 2017-10-13 2017-10-14 2017-10-20
Period 41: 1997-12-14 2017-10-20 2017-10-21 2017-10-27
Period 42: 1997-12-21 2017-10-27 2017-10-28 2017-11-03
Period 43: 1997-12-28 2017-11-03 2017-11-04 2017-11-10
Period 44: 1998-01-04 2017-11-10 2017-11-11 2017-11-17
Period 45: 1998-01-11 2017-11-17 2017-11-18 2017-11-24
Period 46: 1998-01-18 2017-11-24 2017-11-25 2017-12-01
Period 47: 1998-01-25 2017-12-01 2017-12-02 2017-12-08
Period 48: 1998-02-01 2017-12-08 2017-12-09 2017-12-15
Period 49: 1998-02-08 2017-12-15 2017-12-16 2017-12-22
Period 50: 1998-02-15 2017-12-22 2017-12-23 2017-12-29
Period 51: 1998-02-22 2017-12-29 2017-12-30 2018-01-05
Period 52: 1998-03-01 2018-01-05 2018-01-06 2018-01-12
Period 53: 1998-03-08 2018-01-12 2018-01-13 2018-01-19
Period 54: 1998-03-15 2018-01-19 2018-01-20 2018-01-26
Period 55: 1998-03-22 2018-01-26 2018-01-27 2018-02-02
Period 56: 1998-03-29 2018-02-02 2018-02-03 2018-02-09
Period 57: 1998-04-05 2018-02-09 2018-02-10 2018-02-16
Period 58: 1998-04-12 2018-02-16 2018-02-17 2018-02-23
Period 59: 1998-04-19 2018-02-23 2018-02-24 2018-03-02
Period 60: 1998-04-26 2018-03-02 2018-03-03 2018-03-09
Period 61: 1998-05-03 2018-03-09 2018-03-10 2018-03-16
Period 62: 1998-05-10 2018-03-16 2018-03-17 2018-03-23
Period 63: 1998-05-17 2018-03-23 2018-03-24 2018-03-30
Period 64: 1998-05-24 2018-03-30 2018-03-31 2018-04-06
Period 65: 1998-05-31 2018-04-06 2018-04-07 2018-04-13
Period 66: 1998-06-07 2018-04-13 2018-04-14 2018-04-20
Period 67: 1998-06-14 2018-04-20 2018-04-21 2018-04-27
Period 68: 1998-06-21 2018-04-27 2018-04-28 2018-05-04
Period 69: 1998-06-28 2018-05-04 2018-05-05 2018-05-11
Period 70: 1998-07-05 2018-05-11 2018-05-12 2018-05-18
Period 71: 1998-07-12 2018-05-18 2018-05-19 2018-05-25
Period 72: 1998-07-19 2018-05-25 2018-05-26 2018-06-01
Period 73: 1998-07-26 2018-06-01 2018-06-02 2018-06-08
Period 74: 1998-08-02 2018-06-08 2018-06-09 2018-06-15
Period 75: 1998-08-09 2018-06-15 2018-06-16 2018-06-22
Period 76: 1998-08-16 2018-06-22 2018-06-23 2018-06-29
Period 77: 1998-08-23 2018-06-29 2018-06-30 2018-07-06
Period 78: 1998-08-30 2018-07-06 2018-07-07 2018-07-13
Period 79: 1998-09-06 2018-07-13 2018-07-14 2018-07-20
Period 80: 1998-09-13 2018-07-20 2018-07-21 2018-07-27
Period 81: 1998-09-20 2018-07-27 2018-07-28 2018-08-03
Period 82: 1998-09-27 2018-08-03 2018-08-04 2018-08-10
Period 83: 1998-10-04 2018-08-10 2018-08-11 2018-08-17
Period 84: 1998-10-11 2018-08-17 2018-08-18 2018-08-24
Period 85: 1998-10-18 2018-08-24 2018-08-25 2018-08-31
Period 86: 1998-10-25 2018-08-31 2018-09-01 2018-09-07
Period 87: 1998-11-01 2018-09-07 2018-09-08 2018-09-14
Period 88: 1998-11-08 2018-09-14 2018-09-15 2018-09-21
Period 89: 1998-11-15 2018-09-21 2018-09-22 2018-09-28
Period 90: 1998-11-22 2018-09-28 2018-09-29 2018-10-05
Period 91: 1998-11-29 2018-10-05 2018-10-06 2018-10-12
Period 92: 1998-12-06 2018-10-12 2018-10-13 2018-10-19
Period 93: 1998-12-13 2018-10-19 2018-10-20 2018-10-26
Period 94: 1998-12-20 2018-10-26 2018-10-27 2018-11-02
Period 95: 1998-12-27 2018-11-02 2018-11-03 2018-11-09
Period 96: 1999-01-03 2018-11-09 2018-11-10 2018-11-16
Period 97: 1999-01-10 2018-11-16 2018-11-17 2018-11-23
Period 98: 1999-01-17 2018-11-23 2018-11-24 2018-11-30
Period 99: 1999-01-24 2018-11-30 2018-12-01 2018-12-07
Period 100: 1999-01-31 2018-12-07 2018-12-08 2018-12-14
Period 101: 1999-02-07 2018-12-14 2018-12-15 2018-12-21
Period 102: 1999-02-14 2018-12-21 2018-12-22 2018-12-28
Period 103: 1999-02-21 2018-12-28 2018-12-29 2019-01-04
Period 104: 1999-02-28 2019-01-04 2019-01-05 2019-01-11
Period 105: 1999-03-07 2019-01-11 2019-01-12 2019-01-18
Period 106: 1999-03-14 2019-01-18 2019-01-19 2019-01-25
Period 107: 1999-03-21 2019-01-25 2019-01-26 2019-02-01
Period 108: 1999-03-28 2019-02-01 2019-02-02 2019-02-08
Period 109: 1999-04-04 2019-02-08 2019-02-09 2019-02-15
Period 110: 1999-04-11 2019-02-15 2019-02-16 2019-02-22
Period 111: 1999-04-18 2019-02-22 2019-02-23 2019-03-01
Period 112: 1999-04-25 2019-03-01 2019-03-02 2019-03-08
Period 113: 1999-05-02 2019-03-08 2019-03-09 2019-03-15
Period 114: 1999-05-09 2019-03-15 2019-03-16 2019-03-22
Period 115: 1999-05-16 2019-03-22 2019-03-23 2019-03-29
Period 116: 1999-05-23 2019-03-29 2019-03-30 2019-04-05
Period 117: 1999-05-30 2019-04-05 2019-04-06 2019-04-12
Period 118: 1999-06-06 2019-04-12 2019-04-13 2019-04-19
Period 119: 1999-06-13 2019-04-19 2019-04-20 2019-04-26
Period 120: 1999-06-20 2019-04-26 2019-04-27 2019-05-03
Period 121: 1999-06-27 2019-05-03 2019-05-04 2019-05-10
Period 122: 1999-07-04 2019-05-10 2019-05-11 2019-05-17
Period 123: 1999-07-11 2019-05-17 2019-05-18 2019-05-24
Period 124: 1999-07-18 2019-05-24 2019-05-25 2019-05-31
Period 125: 1999-07-25 2019-05-31 2019-06-01 2019-06-07
Period 126: 1999-08-01 2019-06-07 2019-06-08 2019-06-14
Period 127: 1999-08-08 2019-06-14 2019-06-15 2019-06-21
Period 128: 1999-08-15 2019-06-21 2019-06-22 2019-06-28
Period 129: 1999-08-22 2019-06-28 2019-06-29 2019-07-05
Period 130: 1999-08-29 2019-07-05 2019-07-06 2019-07-12
Period 131: 1999-09-05 2019-07-12 2019-07-13 2019-07-19
Period 132: 1999-09-12 2019-07-19 2019-07-20 2019-07-26
Period 133: 1999-09-19 2019-07-26 2019-07-27 2019-08-02
Period 134: 1999-09-26 2019-08-02 2019-08-03 2019-08-09
Period 135: 1999-10-03 2019-08-09 2019-08-10 2019-08-16
Period 136: 1999-10-10 2019-08-16 2019-08-17 2019-08-23
Period 137: 1999-10-17 2019-08-23 2019-08-24 2019-08-30
Period 138: 1999-10-24 2019-08-30 2019-08-31 2019-09-06
Period 139: 1999-10-31 2019-09-06 2019-09-07 2019-09-13
Period 140: 1999-11-07 2019-09-13 2019-09-14 2019-09-20
Period 141: 1999-11-14 2019-09-20 2019-09-21 2019-09-27
Period 142: 1999-11-21 2019-09-27 2019-09-28 2019-10-04
Period 143: 1999-11-28 2019-10-04 2019-10-05 2019-10-11
Period 144: 1999-12-05 2019-10-11 2019-10-12 2019-10-18
Period 145: 1999-12-12 2019-10-18 2019-10-19 2019-10-25
Period 146: 1999-12-19 2019-10-25 2019-10-26 2019-11-01
Period 147: 1999-12-26 2019-11-01 2019-11-02 2019-11-08
Period 148: 2000-01-02 2019-11-08 2019-11-09 2019-11-15
Period 149: 2000-01-09 2019-11-15 2019-11-16 2019-11-22
Period 150: 2000-01-16 2019-11-22 2019-11-23 2019-11-29
Period 151: 2000-01-23 2019-11-29 2019-11-30 2019-12-06
Period 152: 2000-01-30 2019-12-06 2019-12-07 2019-12-13
Period 153: 2000-02-06 2019-12-13 2019-12-14 2019-12-20
Period 154: 2000-02-13 2019-12-20 2019-12-21 2019-12-27
Period 155: 2000-02-20 2019-12-27 2019-12-28 2020-01-03
Period 156: 2000-02-27 2020-01-03 2020-01-04 2020-01-10
Period 157: 2000-03-05 2020-01-10 2020-01-11 2020-01-17
Period 158: 2000-03-12 2020-01-17 2020-01-18 2020-01-24
Period 159: 2000-03-19 2020-01-24 2020-01-25 2020-01-31
Period 160: 2000-03-26 2020-01-31 2020-02-01 2020-02-07
Period 161: 2000-04-02 2020-02-07 2020-02-08 2020-02-14
Period 162: 2000-04-09 2020-02-14 2020-02-15 2020-02-21
Period 163: 2000-04-16 2020-02-21 2020-02-22 2020-02-28
Period 164: 2000-04-23 2020-02-28 2020-02-29 2020-03-06
Period 165: 2000-04-30 2020-03-06 2020-03-07 2020-03-13
Period 166: 2000-05-07 2020-03-13 2020-03-14 2020-03-20
Period 167: 2000-05-14 2020-03-20 2020-03-21 2020-03-27
Period 168: 2000-05-21 2020-03-27 2020-03-28 2020-04-03
Period 169: 2000-05-28 2020-04-03 2020-04-04 2020-04-10
Period 170: 2000-06-04 2020-04-10 2020-04-11 2020-04-17
Period 171: 2000-06-11 2020-04-17 2020-04-18 2020-04-24
Period 172: 2000-06-18 2020-04-24 2020-04-25 2020-05-01
Period 173: 2000-06-25 2020-05-01 2020-05-02 2020-05-08
Period 174: 2000-07-02 2020-05-08 2020-05-09 2020-05-15
Period 175: 2000-07-09 2020-05-15 2020-05-16 2020-05-22
Period 176: 2000-07-16 2020-05-22 2020-05-23 2020-05-29
Period 177: 2000-07-23 2020-05-29 2020-05-30 2020-06-05
Period 178: 2000-07-30 2020-06-05 2020-06-06 2020-06-12
Period 179: 2000-08-06 2020-06-12 2020-06-13 2020-06-19
Period 180: 2000-08-13 2020-06-19 2020-06-20 2020-06-26
Period 181: 2000-08-20 2020-06-26 2020-06-27 2020-07-03
Period 182: 2000-08-27 2020-07-03 2020-07-04 2020-07-10
Period 183: 2000-09-03 2020-07-10 2020-07-11 2020-07-17
Period 184: 2000-09-10 2020-07-17 2020-07-18 2020-07-24
Period 185: 2000-09-17 2020-07-24 2020-07-25 2020-07-31
Period 186: 2000-09-24 2020-07-31 2020-08-01 2020-08-07
Period 187: 2000-10-01 2020-08-07 2020-08-08 2020-08-14
Period 188: 2000-10-08 2020-08-14 2020-08-15 2020-08-21
Period 189: 2000-10-15 2020-08-21 2020-08-22 2020-08-28
Period 190: 2000-10-22 2020-08-28 2020-08-29 2020-09-04
Period 191: 2000-10-29 2020-09-04 2020-09-05 2020-09-11
Period 192: 2000-11-05 2020-09-11 2020-09-12 2020-09-18
Period 193: 2000-11-12 2020-09-18 2020-09-19 2020-09-25
Period 194: 2000-11-19 2020-09-25 2020-09-26 2020-10-02
Period 195: 2000-11-26 2020-10-02 2020-10-03 2020-10-09
Period 196: 2000-12-03 2020-10-09 2020-10-10 2020-10-16
Period 197: 2000-12-10 2020-10-16 2020-10-17 2020-10-23
Period 198: 2000-12-17 2020-10-23 2020-10-24 2020-10-30
Period 199: 2000-12-24 2020-10-30 2020-10-31 2020-11-06
Period 200: 2000-12-31 2020-11-06 2020-11-07 2020-11-13
Period 201: 2001-01-07 2020-11-13 2020-11-14 2020-11-20
Period 202: 2001-01-14 2020-11-20 2020-11-21 2020-11-27
Period 203: 2001-01-21 2020-11-27 2020-11-28 2020-12-04
Period 204: 2001-01-28 2020-12-04 2020-12-05 2020-12-11
Period 205: 2001-02-04 2020-12-11 2020-12-12 2020-12-18
Period 206: 2001-02-11 2020-12-18 2020-12-19 2020-12-25
Period 207: 2001-02-18 2020-12-25 2020-12-26 2021-01-01
Period 208: 2001-02-25 2021-01-01 2021-01-02 2021-01-08
Period 209: 2001-03-04 2021-01-08 2021-01-09 2021-01-15
Period 210: 2001-03-11 2021-01-15 2021-01-16 2021-01-22
Period 211: 2001-03-18 2021-01-22 2021-01-23 2021-01-29
Period 212: 2001-03-25 2021-01-29 2021-01-30 2021-02-05
Period 213: 2001-04-01 2021-02-05 2021-02-06 2021-02-12
Period 214: 2001-04-08 2021-02-12 2021-02-13 2021-02-19
Period 215: 2001-04-15 2021-02-19 2021-02-20 2021-02-26
Period 216: 2001-04-22 2021-02-26 2021-02-27 2021-03-05
Period 217: 2001-04-29 2021-03-05 2021-03-06 2021-03-12
Period 218: 2001-05-06 2021-03-12 2021-03-13 2021-03-19
Period 219: 2001-05-13 2021-03-19 2021-03-20 2021-03-26
Period 220: 2001-05-20 2021-03-26 2021-03-27 2021-04-02
Period 221: 2001-05-27 2021-04-02 2021-04-03 2021-04-09
Period 222: 2001-06-03 2021-04-09 2021-04-10 2021-04-16
Period 223: 2001-06-10 2021-04-16 2021-04-17 2021-04-23
Period 224: 2001-06-17 2021-04-23 2021-04-24 2021-04-30
Period 225: 2001-06-24 2021-04-30 2021-05-01 2021-05-07
Period 226: 2001-07-01 2021-05-07 2021-05-08 2021-05-14
Period 227: 2001-07-08 2021-05-14 2021-05-15 2021-05-21
Period 228: 2001-07-15 2021-05-21 2021-05-22 2021-05-28
Period 229: 2001-07-22 2021-05-28 2021-05-29 2021-06-04
Period 230: 2001-07-29 2021-06-04 2021-06-05 2021-06-11
Period 231: 2001-08-05 2021-06-11 2021-06-12 2021-06-18
Period 232: 2001-08-12 2021-06-18 2021-06-19 2021-06-25
Period 233: 2001-08-19 2021-06-25 2021-06-26 2021-07-02
Period 234: 2001-08-26 2021-07-02 2021-07-03 2021-07-09
Period 235: 2001-09-02 2021-07-09 2021-07-10 2021-07-16
Period 236: 2001-09-09 2021-07-16 2021-07-17 2021-07-23
Period 237: 2001-09-16 2021-07-23 2021-07-24 2021-07-30
Period 238: 2001-09-23 2021-07-30 2021-07-31 2021-08-06
Period 239: 2001-09-30 2021-08-06 2021-08-07 2021-08-13
Period 240: 2001-10-07 2021-08-13 2021-08-14 2021-08-20
Period 241: 2001-10-14 2021-08-20 2021-08-21 2021-08-27
Period 242: 2001-10-21 2021-08-27 2021-08-28 2021-09-03
Period 243: 2001-10-28 2021-09-03 2021-09-04 2021-09-10
Period 244: 2001-11-04 2021-09-10 2021-09-11 2021-09-17
Period 245: 2001-11-11 2021-09-17 2021-09-18 2021-09-24
Period 246: 2001-11-18 2021-09-24 2021-09-25 2021-10-01
Period 247: 2001-11-25 2021-10-01 2021-10-02 2021-10-08
Period 248: 2001-12-02 2021-10-08 2021-10-09 2021-10-15
Period 249: 2001-12-09 2021-10-15 2021-10-16 2021-10-22
Period 250: 2001-12-16 2021-10-22 2021-10-23 2021-10-22
